config,label,lidar,spectral,featureset,class,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,f1_mean,f1_std,f1_count,iou_mean,iou_std,iou_count
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,EMW,0.5810333333333334,0.0732284325472923,3,0.6433,0.09456997409326073,3,0.6091666666666667,0.07319298691359256,3,0.4405333333333334,0.07351927184985807,3
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,FSW,0.6942,0.02473883586590125,3,0.7051666666666666,0.044115114567836455,3,0.6993,0.03105012077271194,3,0.5382666666666667,0.037172749875861104,3
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,SSW,0.4243666666666666,0.08867414128895375,3,0.49973333333333336,0.13815315173145104,3,0.45816666666666667,0.10957373468734805,3,0.3016666666666667,0.09558035014234535,3
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,UPL,0.9367333333333333,0.008113158036999774,3,0.9103333333333333,0.017112958053280378,3,0.9232,0.005322593352868495,3,0.8574,0.009245539465061006,3
fld_nolidar_leafon,fld,nolidar,leafon,nolidar_leafon,EMW,0.5853666666666667,0.06670722099842961,3,0.5849333333333333,0.08795080064066123,3,0.5785333333333333,0.012017625944142794,3,0.4070666666666667,0.01178742267560356,3
fld_nolidar_leafon,fld,nolidar,leafon,nolidar_leafon,FSW,0.6671666666666667,0.05550606573459634,3,0.7520333333333333,0.020518365756885502,3,0.7056999999999999,0.022961925006410044,3,0.5455666666666666,0.02766971870715958,3
fld_nolidar_leafon,fld,nolidar,leafon,nolidar_leafon,SSW,0.4519333333333333,0.028600932385734086,3,0.5171,0.16035622844155442,3,0.4772666666666667,0.08057185199145751,3,0.3159666666666667,0.07182411387085348,3
fld_nolidar_leafon,fld,nolidar,leafon,nolidar_leafon,UPL,0.9374666666666668,0.017143609110491644,3,0.8950333333333335,0.02948903751113852,3,0.9153666666666668,0.008854565677283856,3,0.8440333333333333,0.015086859624631422,3
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,EMW,0.6745666666666666,0.059603886897863785,3,0.7104666666666667,0.07187087959203876,3,0.6909666666666666,0.05500530277467192,3,0.5296,0.06283717052827888,3
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,FSW,0.7110333333333333,0.02071384400185859,3,0.7637999999999999,0.027535250135054187,3,0.7362333333333333,0.017880809079382654,3,0.5827666666666667,0.02224237697129811,3
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,SSW,0.5469,0.12471499508880242,3,0.5751333333333334,0.09579834723696094,3,0.5528333333333334,0.07802347937213089,3,0.3846,0.07358777072313034,3
flddeg_chmret_leafoff,flddeg,chmret,leafoff,chmret_leafoff,UPL,0.9417,0.005199999999999982,3,0.9122333333333333,0.008376952508719056,3,0.9267,0.005102940328869249,3,0.8634333333333334,0.00880302978146349,3
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,EMW,0.5548000000000001,0.0488791366535867,3,0.42050000000000004,0.13689251257829993,3,0.4677,0.07369891451032365,3,0.3073333333333333,0.0646633074728886,3
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,FSW,0.6461,0.028922136850516412,3,0.5343666666666667,0.03189989550662091,3,0.5849000000000001,0.030847528264027885,3,0.41376666666666667,0.031047758909997582,3
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,SSW,0.2839,0.027578433603089196,3,0.5282333333333333,0.18353992299587937,3,0.36556666666666665,0.06947088119013127,3,0.22513333333333332,0.0522617769821629,3
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,UPL,0.9038333333333334,0.004700354596552574,3,0.9091666666666667,0.0069139954681308345,3,0.9064666666666668,0.0020108041509139837,3,0.8289333333333334,0.003370954365358995,3
