config,seed,class,channel_index,geomorphon_value,geomorphon_form,mean_abs_shap
fld_chmret_leafoff,1,EMW,3,4,shoulder,6.396613116521621e-06
fld_chmret_leafoff,1,EMW,4,5,spur,5.8073046602658e-06
fld_chmret_leafoff,1,EMW,5,6,slope,2.0874998881481588e-05
fld_chmret_leafoff,1,EMW,6,7,hollow,6.7665946517081466e-06
fld_chmret_leafoff,1,EMW,7,8,footslope,1.166320998891024e-05
fld_chmret_leafoff,1,EMW,8,9,valley,1.293083460041089e-05
fld_chmret_leafoff,1,EMW,9,10,pit,3.094437488471158e-06
fld_chmret_leafoff,1,FSW,0,1,flat,2.7089650757261552e-05
fld_chmret_leafoff,1,FSW,1,2,peak,3.629785396697116e-06
fld_chmret_leafoff,1,FSW,2,3,ridge,1.0025281881098635e-05
fld_chmret_leafoff,1,FSW,3,4,shoulder,7.751508746878244e-06
fld_chmret_leafoff,1,FSW,4,5,spur,1.5519979569944553e-05
fld_chmret_leafoff,1,FSW,5,6,slope,3.8531645259354264e-05
fld_chmret_leafoff,1,FSW,6,7,hollow,1.5372974303318188e-05
fld_chmret_leafoff,1,FSW,7,8,footslope,1.5779636669321917e-05
fld_chmret_leafoff,1,FSW,8,9,valley,2.1315188860171475e-05
fld_chmret_leafoff,1,FSW,9,10,pit,4.506042841967428e-06
fld_chmret_leafoff,1,SSW,0,1,flat,2.5146300686174072e-05
fld_chmret_leafoff,1,SSW,1,2,peak,2.1726236809627153e-06
fld_chmret_leafoff,1,SSW,2,3,ridge,5.950514605501667e-06
fld_chmret_leafoff,1,SSW,3,4,shoulder,7.308598924282705e-06
fld_chmret_leafoff,1,SSW,4,5,spur,8.618295396445319e-06
fld_chmret_leafoff,1,SSW,5,6,slope,2.2900101612322032e-05
fld_chmret_leafoff,1,SSW,6,7,hollow,8.424779480264988e-06
fld_chmret_leafoff,1,SSW,7,8,footslope,1.4306086995929945e-05
fld_chmret_leafoff,1,SSW,8,9,valley,1.6903690266190097e-05
fld_chmret_leafoff,1,SSW,9,10,pit,4.271545094525209e-06
fld_chmret_leafoff,1,UPL,0,1,flat,2.976070754812099e-05
fld_chmret_leafoff,1,UPL,1,2,peak,3.2574087072134716e-06
fld_chmret_leafoff,1,UPL,2,3,ridge,8.276385415229015e-06
fld_chmret_leafoff,1,UPL,3,4,shoulder,1.0940503671008628e-05
fld_chmret_leafoff,1,UPL,4,5,spur,1.229690224135993e-05
fld_chmret_leafoff,1,UPL,5,6,slope,3.3756568882381544e-05
fld_chmret_leafoff,1,UPL,6,7,hollow,1.0376926184108015e-05
fld_chmret_leafoff,1,UPL,7,8,footslope,1.8061296941596083e-05
fld_chmret_leafoff,1,UPL,8,9,valley,2.1337766156648286e-05
fld_chmret_leafoff,1,UPL,9,10,pit,5.715657152904896e-06
fld_chmret_leafoff,1,overall,0,1,flat,2.574190148152411e-05
fld_chmret_leafoff,1,overall,1,2,peak,2.5805888981267344e-06
fld_chmret_leafoff,1,overall,2,3,ridge,7.003027803875739e-06
fld_chmret_leafoff,1,overall,3,4,shoulder,8.099305887299124e-06
fld_chmret_leafoff,1,overall,4,5,spur,1.05606204670039e-05
fld_chmret_leafoff,1,overall,5,6,slope,2.9015827749390155e-05
fld_chmret_leafoff,1,overall,6,7,hollow,1.0235318768536672e-05
fld_chmret_leafoff,1,overall,7,8,footslope,1.4952556739444844e-05
fld_chmret_leafoff,1,overall,8,9,valley,1.812186928873416e-05
fld_chmret_leafoff,1,overall,9,10,pit,4.39692075815401e-06
fld_chmret_leafoff,2,EMW,0,1,flat,3.1399205909110606e-05
fld_chmret_leafoff,2,EMW,1,2,peak,1.464145725549315e-06
fld_chmret_leafoff,2,EMW,2,3,ridge,7.0890710048843175e-06
fld_chmret_leafoff,2,EMW,3,4,shoulder,6.737004696333315e-06
fld_chmret_leafoff,2,EMW,4,5,spur,7.81952894612914e-06
fld_chmret_leafoff,2,EMW,5,6,slope,2.7640198823064566e-05
fld_chmret_leafoff,2,EMW,6,7,hollow,7.379187991318759e-06
fld_chmret_leafoff,2,EMW,7,8,footslope,1.408600655850023e-05
fld_chmret_leafoff,2,EMW,8,9,valley,1.6572153981542215e-05
fld_chmret_leafoff,2,EMW,9,10,pit,2.335983253942686e-06
fld_chmret_leafoff,2,FSW,0,1,flat,5.102289287606254e-05
fld_chmret_leafoff,2,FSW,1,2,peak,3.3121668820967898e-06
fld_chmret_leafoff,2,FSW,2,3,ridge,1.1859292499138974e-05
fld_chmret_leafoff,2,FSW,3,4,shoulder,1.1071367225667927e-05
fld_chmret_leafoff,2,FSW,4,5,spur,1.493185573053779e-05
fld_chmret_leafoff,2,FSW,5,6,slope,4.455080124898814e-05
fld_chmret_leafoff,2,FSW,6,7,hollow,1.4278266462497413e-05
fld_chmret_leafoff,2,FSW,7,8,footslope,2.4045759346336126e-05
fld_chmret_leafoff,2,FSW,8,9,valley,3.275585186202079e-05
fld_chmret_leafoff,2,FSW,9,10,pit,4.685737167164916e-06
fld_chmret_leafoff,2,SSW,0,1,flat,4.0277336665894836e-05
fld_chmret_leafoff,2,SSW,1,2,peak,2.1292576093401294e-06
fld_chmret_leafoff,2,SSW,2,3,ridge,1.001275177259231e-05
fld_chmret_leafoff,2,SSW,3,4,shoulder,7.928438208182342e-06
fld_chmret_leafoff,2,SSW,4,5,spur,9.761573892319575e-06
fld_chmret_leafoff,2,SSW,5,6,slope,3.338799433549866e-05
fld_chmret_leafoff,2,SSW,6,7,hollow,8.46155671752058e-06
fld_chmret_leafoff,2,SSW,7,8,footslope,1.5990146494004875e-05
fld_chmret_leafoff,2,SSW,8,9,valley,1.7740750990924425e-05
fld_chmret_leafoff,2,SSW,9,10,pit,2.4544324332964607e-06
fld_chmret_leafoff,2,UPL,0,1,flat,3.687847492983565e-05
fld_chmret_leafoff,2,UPL,1,2,peak,3.0686283025715966e-06
fld_chmret_leafoff,2,UPL,2,3,ridge,1.1620182704064064e-05
fld_chmret_leafoff,2,UPL,3,4,shoulder,1.143581721407827e-05
fld_chmret_leafoff,2,UPL,4,5,spur,1.446901023882674e-05
fld_chmret_leafoff,2,UPL,5,6,slope,4.934233220410533e-05
fld_chmret_leafoff,2,UPL,6,7,hollow,1.0257788744638674e-05
fld_chmret_leafoff,2,UPL,7,8,footslope,1.7801477952161804e-05
fld_chmret_leafoff,2,UPL,8,9,valley,1.9577430066419765e-05
fld_chmret_leafoff,2,UPL,9,10,pit,2.9129382710380014e-06
fld_chmret_leafoff,2,overall,0,1,flat,3.9894475776236504e-05
fld_chmret_leafoff,2,overall,1,2,peak,2.493549573046039e-06
fld_chmret_leafoff,2,overall,2,3,ridge,1.014532426779624e-05
fld_chmret_leafoff,2,overall,3,4,shoulder,9.293156836065464e-06
fld_chmret_leafoff,2,overall,4,5,spur,1.1745491974579636e-05
fld_chmret_leafoff,2,overall,5,6,slope,3.873033347190358e-05
fld_chmret_leafoff,2,overall,6,7,hollow,1.0094199751620181e-05
fld_chmret_leafoff,2,overall,7,8,footslope,1.798084849724546e-05
fld_chmret_leafoff,2,overall,8,9,valley,2.166154808946885e-05
fld_chmret_leafoff,2,overall,9,10,pit,3.097272838203935e-06
fld_chmret_leafoff,3,EMW,0,1,flat,1.1674500456138048e-05
fld_chmret_leafoff,3,EMW,1,2,peak,7.46553894259705e-07
fld_chmret_leafoff,3,EMW,2,3,ridge,4.606508355209371e-06
fld_chmret_leafoff,3,EMW,3,4,shoulder,4.617364538717084e-06
fld_chmret_leafoff,3,EMW,4,5,spur,6.023630248819245e-06
fld_chmret_leafoff,3,EMW,5,6,slope,1.4334014849737287e-05
fld_chmret_leafoff,3,EMW,6,7,hollow,6.548348665091908e-06
fld_chmret_leafoff,3,EMW,7,8,footslope,7.843262210371904e-06
fld_chmret_leafoff,3,EMW,8,9,valley,1.0634602404024918e-05
fld_chmret_leafoff,3,EMW,9,10,pit,3.1062459129316267e-06
fld_chmret_leafoff,3,FSW,0,1,flat,2.6194898964604363e-05
fld_chmret_leafoff,3,FSW,1,2,peak,2.8331928660918493e-06
fld_chmret_leafoff,3,FSW,2,3,ridge,1.6326826880685985e-05
fld_chmret_leafoff,3,FSW,3,4,shoulder,1.5456596884177998e-05
fld_chmret_leafoff,3,FSW,4,5,spur,2.3205164325190708e-05
fld_chmret_leafoff,3,FSW,5,6,slope,4.430170884006657e-05
fld_chmret_leafoff,3,FSW,6,7,hollow,1.9205272110411897e-05
fld_chmret_leafoff,3,FSW,7,8,footslope,1.7913331248564646e-05
fld_chmret_leafoff,3,FSW,8,9,valley,2.378732642682735e-05
fld_chmret_leafoff,3,FSW,9,10,pit,5.996122126816772e-06
fld_chmret_leafoff,3,SSW,0,1,flat,1.804227940738201e-05
fld_chmret_leafoff,3,SSW,1,2,peak,1.1587109156607767e-06
fld_chmret_leafoff,3,SSW,2,3,ridge,6.5071662902482785e-06
fld_chmret_leafoff,3,SSW,3,4,shoulder,6.724415925418725e-06
fld_chmret_leafoff,3,SSW,4,5,spur,8.270978469226975e-06
fld_chmret_leafoff,3,SSW,5,6,slope,2.2100412024883553e-05
fld_chmret_leafoff,3,SSW,6,7,hollow,8.282160706585273e-06
fld_chmret_leafoff,3,SSW,7,8,footslope,1.08136273411219e-05
fld_chmret_leafoff,3,SSW,8,9,valley,1.4230708075047005e-05
fld_chmret_leafoff,3,SSW,9,10,pit,3.265238092353684e-06
fld_chmret_leafoff,3,UPL,0,1,flat,2.1817981178173795e-05
fld_chmret_leafoff,3,UPL,1,2,peak,3.11637154482014e-06
fld_chmret_leafoff,3,UPL,2,3,ridge,1.6905534721445292e-05
fld_chmret_leafoff,3,UPL,3,4,shoulder,1.679516935837455e-05
fld_chmret_leafoff,3,UPL,4,5,spur,2.560199391155038e-05
fld_chmret_leafoff,3,UPL,5,6,slope,5.1219256420154124e-05
fld_chmret_leafoff,3,UPL,6,7,hollow,1.7662623577052727e-05
fld_chmret_leafoff,3,UPL,7,8,footslope,1.535057344881352e-05
fld_chmret_leafoff,3,UPL,8,9,valley,1.8468415873940103e-05
fld_chmret_leafoff,3,UPL,9,10,pit,5.967143806628883e-06
fld_chmret_leafoff,3,overall,0,1,flat,1.943241477420088e-05
fld_chmret_leafoff,3,overall,1,2,peak,1.963707290997263e-06
fld_chmret_leafoff,3,overall,2,3,ridge,1.1086509402957745e-05
fld_chmret_leafoff,3,overall,3,4,shoulder,1.0898386790358927e-05
fld_chmret_leafoff,3,overall,4,5,spur,1.577544207975734e-05
fld_chmret_leafoff,3,overall,5,6,slope,3.2988849852699786e-05
fld_chmret_leafoff,3,overall,6,7,hollow,1.2924600923724938e-05
fld_chmret_leafoff,3,overall,7,8,footslope,1.2980199244339019e-05
fld_chmret_leafoff,3,overall,8,9,valley,1.6780262740212493e-05
fld_chmret_leafoff,3,overall,9,10,pit,4.583687768899836e-06
fld_chmret_leafoff,4,EMW,0,1,flat,2.0866531485808082e-05
fld_chmret_leafoff,4,EMW,1,2,peak,6.691571456940437e-07
fld_chmret_leafoff,4,EMW,2,3,ridge,5.870841960131656e-06
fld_chmret_leafoff,4,EMW,3,4,shoulder,4.732809429697227e-06
fld_chmret_leafoff,4,EMW,4,5,spur,6.637596925429534e-06
fld_chmret_leafoff,4,EMW,5,6,slope,1.684624658082612e-05
fld_chmret_leafoff,4,EMW,6,7,hollow,7.31688624000526e-06
fld_chmret_leafoff,4,EMW,7,8,footslope,1.388067721563857e-05
fld_chmret_leafoff,4,EMW,8,9,valley,1.201833765662741e-05
fld_chmret_leafoff,4,EMW,9,10,pit,2.986161234730389e-06
fld_chmret_leafoff,4,FSW,0,1,flat,2.954408773803152e-05
fld_chmret_leafoff,4,FSW,1,2,peak,1.6001438325474737e-06
fld_chmret_leafoff,4,FSW,2,3,ridge,1.483891719544772e-05
fld_chmret_leafoff,4,FSW,3,4,shoulder,9.427572877029888e-06
fld_chmret_leafoff,4,FSW,4,5,spur,1.8868517145165242e-05
fld_chmret_leafoff,4,FSW,5,6,slope,3.738996747415513e-05
fld_chmret_leafoff,4,FSW,6,7,hollow,1.5205541785690002e-05
fld_chmret_leafoff,4,FSW,7,8,footslope,2.182423122576438e-05
fld_chmret_leafoff,4,FSW,8,9,valley,2.199907976319082e-05
fld_chmret_leafoff,4,FSW,9,10,pit,6.4300520534743555e-06
fld_chmret_leafoff,4,SSW,0,1,flat,2.675056384759955e-05
fld_chmret_leafoff,4,SSW,1,2,peak,9.135229674939183e-07
fld_chmret_leafoff,4,SSW,2,3,ridge,8.551220162189566e-06
fld_chmret_leafoff,4,SSW,3,4,shoulder,6.142773145256797e-06
fld_chmret_leafoff,4,SSW,4,5,spur,1.0581717106106225e-05
fld_chmret_leafoff,4,SSW,5,6,slope,2.6732432161225006e-05
fld_chmret_leafoff,4,SSW,6,7,hollow,8.866119969752617e-06
fld_chmret_leafoff,4,SSW,7,8,footslope,1.5732577594462782e-05
fld_chmret_leafoff,4,SSW,8,9,valley,1.3805317394144367e-05
fld_chmret_leafoff,4,SSW,9,10,pit,3.271576588304015e-06
fld_chmret_leafoff,4,UPL,0,1,flat,2.3780676201567985e-05
fld_chmret_leafoff,4,UPL,1,2,peak,1.146796648754389e-06
fld_chmret_leafoff,4,UPL,2,3,ridge,1.1944623111048713e-05
fld_chmret_leafoff,4,UPL,3,4,shoulder,7.467721388820792e-06
fld_chmret_leafoff,4,UPL,4,5,spur,1.4534661204379518e-05
fld_chmret_leafoff,4,UPL,5,6,slope,3.390463098185137e-05
fld_chmret_leafoff,4,UPL,6,7,hollow,9.984492862713523e-06
fld_chmret_leafoff,4,UPL,7,8,footslope,1.582363802299369e-05
fld_chmret_leafoff,4,UPL,8,9,valley,1.5844689187360927e-05
fld_chmret_leafoff,4,UPL,9,10,pit,4.535521838988643e-06
fld_chmret_leafoff,4,overall,0,1,flat,2.5235463908757083e-05
fld_chmret_leafoff,4,overall,1,2,peak,1.082405105989892e-06
fld_chmret_leafoff,4,overall,2,3,ridge,1.030140083457809e-05
fld_chmret_leafoff,4,overall,3,4,shoulder,6.942719210201176e-06
fld_chmret_leafoff,4,overall,4,5,spur,1.2655622413149104e-05
fld_chmret_leafoff,4,overall,5,6,slope,2.8718319299514405e-05
fld_chmret_leafoff,4,overall,6,7,hollow,1.0343259418732487e-05
fld_chmret_leafoff,4,overall,7,8,footslope,1.6815280105220154e-05
fld_chmret_leafoff,4,overall,8,9,valley,1.5916855772957206e-05
fld_chmret_leafoff,4,overall,9,10,pit,4.305828042561188e-06
fld_chmret_leafon,0,EMW,0,1,flat,3.178633050993085e-05
fld_chmret_leafon,0,EMW,1,2,peak,1.5967787021509139e-06
fld_chmret_leafon,0,EMW,2,3,ridge,9.09558730199933e-06
fld_chmret_leafon,0,EMW,3,4,shoulder,8.219180926971603e-06
fld_chmret_leafon,0,EMW,4,5,spur,9.40915742830839e-06
fld_chmret_leafon,0,EMW,5,6,slope,2.6310226530767977e-05
fld_chmret_leafon,0,EMW,6,7,hollow,1.1040756362490356e-05
fld_chmret_leafon,0,EMW,7,8,footslope,1.607313060958404e-05
fld_chmret_leafon,0,EMW,8,9,valley,1.6283705917885527e-05
fld_chmret_leafon,0,EMW,9,10,pit,4.530344995146152e-06
fld_chmret_leafon,0,FSW,0,1,flat,6.255284824874252e-05
fld_chmret_leafon,0,FSW,1,2,peak,3.394809709789115e-06
fld_chmret_leafon,0,FSW,2,3,ridge,1.8098087821272202e-05
fld_chmret_leafon,0,FSW,3,4,shoulder,1.5643763617845252e-05
fld_chmret_leafon,0,FSW,4,5,spur,1.9649438399937935e-05
fld_chmret_leafon,0,FSW,5,6,slope,5.401340240496211e-05
fld_chmret_leafon,0,FSW,6,7,hollow,2.3544627765659243e-05
fld_chmret_leafon,0,FSW,7,8,footslope,2.9972472475492395e-05
fld_chmret_leafon,0,FSW,8,9,valley,3.9578346331836656e-05
fld_chmret_leafon,0,FSW,9,10,pit,8.159474418789614e-06
fld_chmret_leafon,0,SSW,0,1,flat,3.1578372727381065e-05
fld_chmret_leafon,0,SSW,1,2,peak,1.5788249356774031e-06
fld_chmret_leafon,0,SSW,2,3,ridge,7.965067197801545e-06
fld_chmret_leafon,0,SSW,3,4,shoulder,6.816087079641875e-06
fld_chmret_leafon,0,SSW,4,5,spur,8.94158256414812e-06
fld_chmret_leafon,0,SSW,5,6,slope,2.3254455300047994e-05
fld_chmret_leafon,0,SSW,6,7,hollow,1.1577929399209097e-05
fld_chmret_leafon,0,SSW,7,8,footslope,1.5700270523666404e-05
fld_chmret_leafon,0,SSW,8,9,valley,1.7248732547159307e-05
fld_chmret_leafon,0,SSW,9,10,pit,4.475834884942742e-06
fld_chmret_leafon,0,UPL,0,1,flat,5.3851963457418606e-05
fld_chmret_leafon,0,UPL,1,2,peak,3.5565215057431487e-06
fld_chmret_leafon,0,UPL,2,3,ridge,1.768781294231303e-05
fld_chmret_leafon,0,UPL,3,4,shoulder,1.6395442798966542e-05
fld_chmret_leafon,0,UPL,4,5,spur,1.8323738913750276e-05
fld_chmret_leafon,0,UPL,5,6,slope,5.155999679118395e-05
fld_chmret_leafon,0,UPL,6,7,hollow,2.0882778699160554e-05
fld_chmret_leafon,0,UPL,7,8,footslope,2.9162256396375597e-05
fld_chmret_leafon,0,UPL,8,9,valley,3.291326720500365e-05
fld_chmret_leafon,0,UPL,9,10,pit,8.719556717551313e-06
fld_chmret_leafon,0,overall,0,1,flat,4.494237873586826e-05
fld_chmret_leafon,0,overall,1,2,peak,2.5317337986052735e-06
fld_chmret_leafon,0,overall,2,3,ridge,1.3211639270593878e-05
fld_chmret_leafon,0,overall,3,4,shoulder,1.1768618605856318e-05
fld_chmret_leafon,0,overall,4,5,spur,1.4080979781283531e-05
fld_chmret_leafon,0,overall,5,6,slope,3.878452116623521e-05
fld_chmret_leafon,0,overall,6,7,hollow,1.6761523511377163e-05
fld_chmret_leafon,0,overall,7,8,footslope,2.272703204653226e-05
fld_chmret_leafon,0,overall,8,9,valley,2.6506013455218635e-05
fld_chmret_leafon,0,overall,9,10,pit,6.4713026404206175e-06
fld_chmret_leafon,1,EMW,0,1,flat,1.5196998901956249e-05
fld_chmret_leafon,1,EMW,1,2,peak,1.738231730996631e-06
fld_chmret_leafon,1,EMW,2,3,ridge,4.260099558450747e-06
fld_chmret_leafon,1,EMW,3,4,shoulder,4.043047283630585e-06
fld_chmret_leafon,1,EMW,4,5,spur,4.570304099615896e-06
fld_chmret_leafon,1,EMW,5,6,slope,1.6362022506655194e-05
fld_chmret_leafon,1,EMW,6,7,hollow,4.7885082494758535e-06
fld_chmret_leafon,1,EMW,7,8,footslope,8.157299816957675e-06
fld_chmret_leafon,1,EMW,8,9,valley,8.993326446216088e-06
fld_chmret_leafon,1,EMW,9,10,pit,2.1144107904547127e-06
fld_chmret_leafon,1,FSW,0,1,flat,2.4996139472932555e-05
fld_chmret_leafon,1,FSW,1,2,peak,2.7233022592554335e-06
fld_chmret_leafon,1,FSW,2,3,ridge,7.781423846608959e-06
fld_chmret_leafon,1,FSW,3,4,shoulder,6.342500455502886e-06
fld_chmret_leafon,1,FSW,4,5,spur,1.2373561730782967e-05
fld_chmret_leafon,1,FSW,5,6,slope,2.6527570298640057e-05
fld_chmret_leafon,1,FSW,6,7,hollow,1.0646610462572426e-05
fld_chmret_leafon,1,FSW,7,8,footslope,1.1602404811128508e-05
fld_chmret_leafon,1,FSW,8,9,valley,2.0144940208410844e-05
fld_chmret_leafon,1,FSW,9,10,pit,3.195533963662456e-06
fld_chmret_leafon,1,SSW,0,1,flat,2.8035929062752984e-05
fld_chmret_leafon,1,SSW,1,2,peak,3.5495963857101742e-06
fld_chmret_leafon,1,SSW,2,3,ridge,7.931013897177763e-06
fld_chmret_leafon,1,SSW,3,4,shoulder,7.4384793151693884e-06
fld_chmret_leafon,1,SSW,4,5,spur,8.62578053784091e-06
fld_chmret_leafon,1,SSW,5,6,slope,2.846123607014306e-05
fld_chmret_leafon,1,SSW,6,7,hollow,9.624175618228037e-06
fld_chmret_leafon,1,SSW,7,8,footslope,1.465341938455822e-05
fld_chmret_leafon,1,SSW,8,9,valley,1.509849516878603e-05
fld_chmret_leafon,1,SSW,9,10,pit,3.1008589758130256e-06
fld_chmret_leafon,1,UPL,0,1,flat,2.4312725145136937e-05
fld_chmret_leafon,1,UPL,1,2,peak,4.813511623069644e-06
fld_chmret_leafon,1,UPL,2,3,ridge,8.944062756199855e-06
fld_chmret_leafon,1,UPL,3,4,shoulder,8.732216883799993e-06
fld_chmret_leafon,1,UPL,4,5,spur,1.3091141227050684e-05
fld_chmret_leafon,1,UPL,5,6,slope,3.89749911846593e-05
fld_chmret_leafon,1,UPL,6,7,hollow,1.143129247793695e-05
fld_chmret_leafon,1,UPL,7,8,footslope,1.4442492101807147e-05
fld_chmret_leafon,1,UPL,8,9,valley,1.8691480363486335e-05
fld_chmret_leafon,1,UPL,9,10,pit,4.277212156011956e-06
fld_chmret_leafon,1,overall,0,1,flat,2.313544973731041e-05
fld_chmret_leafon,1,overall,1,2,peak,3.2061604997579707e-06
fld_chmret_leafon,1,overall,2,3,ridge,7.22914955986198e-06
fld_chmret_leafon,1,overall,3,4,shoulder,6.639060757152038e-06
fld_chmret_leafon,1,overall,4,5,spur,9.665196557762101e-06
fld_chmret_leafon,1,overall,5,6,slope,2.7581456379266456e-05
fld_chmret_leafon,1,overall,6,7,hollow,9.122646588366479e-06
fld_chmret_leafon,1,overall,7,8,footslope,1.2213903573865537e-05
fld_chmret_leafon,1,overall,8,9,valley,1.5732061001472175e-05
fld_chmret_leafon,1,overall,9,10,pit,3.172003744111862e-06
fld_chmret_leafon,2,EMW,0,1,flat,3.8462654629256576e-05
fld_chmret_leafon,2,EMW,1,2,peak,1.5766281649121083e-06
fld_chmret_leafon,2,EMW,2,3,ridge,7.828345587768126e-06
fld_chmret_leafon,2,EMW,3,4,shoulder,7.083997388690477e-06
fld_chmret_leafon,2,EMW,4,5,spur,8.30792123451829e-06
fld_chmret_leafon,2,EMW,5,6,slope,2.609841430967208e-05
fld_chmret_leafon,2,EMW,6,7,hollow,8.30389944894705e-06
fld_chmret_leafon,2,EMW,7,8,footslope,1.7781585484044626e-05
fld_chmret_leafon,2,EMW,8,9,valley,1.7338783436571248e-05
fld_chmret_leafon,2,EMW,9,10,pit,2.5586309675418306e-06
fld_chmret_leafon,2,FSW,0,1,flat,5.324303128872998e-05
fld_chmret_leafon,2,FSW,1,2,peak,2.7826029054267565e-06
fld_chmret_leafon,2,FSW,2,3,ridge,1.17990812213975e-05
fld_chmret_leafon,2,FSW,3,4,shoulder,1.118933596444549e-05
fld_chmret_leafon,2,FSW,4,5,spur,1.3632716218126006e-05
fld_chmret_leafon,2,FSW,5,6,slope,4.4452081056078896e-05
fld_chmret_leafon,2,FSW,6,7,hollow,1.474598866479937e-05
fld_chmret_leafon,2,FSW,7,8,footslope,2.936143209808506e-05
fld_chmret_leafon,2,FSW,8,9,valley,3.063663825741969e-05
fld_chmret_leafon,2,FSW,9,10,pit,4.404174433148e-06
fld_chmret_leafon,2,SSW,0,1,flat,5.035049980506301e-05
fld_chmret_leafon,2,SSW,1,2,peak,2.1548999029619154e-06
fld_chmret_leafon,2,SSW,2,3,ridge,9.773715646588244e-06
fld_chmret_leafon,2,SSW,3,4,shoulder,8.876292667991947e-06
fld_chmret_leafon,2,SSW,4,5,spur,9.414132364327088e-06
fld_chmret_leafon,2,SSW,5,6,slope,2.7771846362156793e-05
fld_chmret_leafon,2,SSW,6,7,hollow,8.259031346824486e-06
fld_chmret_leafon,2,SSW,7,8,footslope,2.1495350665645674e-05
fld_chmret_leafon,2,SSW,8,9,valley,1.9105780665995553e-05
fld_chmret_leafon,2,SSW,9,10,pit,3.070176262554014e-06
fld_chmret_leafon,2,UPL,0,1,flat,7.384492346318439e-05
fld_chmret_leafon,2,UPL,1,2,peak,4.090856236871332e-06
