config,label,lidar,spectral,featureset,seed,macro_f1,macro_recall,macro_precision,mean_iou,overall_accuracy,in_channels,git_commit,class,precision,recall,f1,iou,support
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,0,0.645,0.67645,0.6494,0.497,0.7743,25,cad2392-dirty,UPL,0.921,0.8308,0.8735,0.7755,6287252
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,1,0.5875,0.6115999999999999,0.5747,0.4491,0.7899,25,cad2392-dirty,EMW,0.4595,0.6517,0.539,0.3689,864272
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,1,0.5875,0.6115999999999999,0.5747,0.4491,0.7899,25,cad2392-dirty,FSW,0.5333,0.5982,0.5639,0.3926,2263664
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,1,0.5875,0.6115999999999999,0.5747,0.4491,0.7899,25,cad2392-dirty,SSW,0.38,0.307,0.3396,0.2045,1093119
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,1,0.5875,0.6115999999999999,0.5747,0.4491,0.7899,25,cad2392-dirty,UPL,0.926,0.8895,0.9074,0.8305,10852225
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,2,0.636,0.6456500000000001,0.6375500000000001,0.4985,0.8096,25,cad2392-dirty,EMW,0.786,0.6642,0.72,0.5625,947491
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,2,0.636,0.6456500000000001,0.6375500000000001,0.4985,0.8096,25,cad2392-dirty,FSW,0.4535,0.646,0.5329,0.3632,1107235
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,2,0.636,0.6456500000000001,0.6375500000000001,0.4985,0.8096,25,cad2392-dirty,SSW,0.3794,0.3867,0.383,0.2369,466358
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,2,0.636,0.6456500000000001,0.6375500000000001,0.4985,0.8096,25,cad2392-dirty,UPL,0.9313,0.8857,0.9079,0.8314,6785028
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,3,0.5738,0.563425,0.5886750000000001,0.4374,0.7836,25,cad2392-dirty,EMW,0.5626,0.5955,0.5786,0.4071,1917336
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,3,0.5738,0.563425,0.5886750000000001,0.4374,0.7836,25,cad2392-dirty,FSW,0.6081,0.5155,0.558,0.3869,1868393
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,3,0.5738,0.563425,0.5886750000000001,0.4374,0.7836,25,cad2392-dirty,SSW,0.3091,0.2402,0.2703,0.1563,726249
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,3,0.5738,0.563425,0.5886750000000001,0.4374,0.7836,25,cad2392-dirty,UPL,0.8749,0.9025,0.8885,0.7994,10561302
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,4,0.5648,0.594075,0.5633,0.4286,0.7932,25,cad2392-dirty,EMW,0.2962,0.5806,0.3923,0.244,533326
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,4,0.5648,0.594075,0.5633,0.4286,0.7932,25,cad2392-dirty,FSW,0.553,0.522,0.5371,0.3671,2264067
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,4,0.5648,0.594075,0.5633,0.4286,0.7932,25,cad2392-dirty,SSW,0.4876,0.3644,0.4171,0.2635,1196775
fld_nolidar_leafoff,fld,nolidar,leafoff,nolidar_leafoff,4,0.5648,0.594075,0.5633,0.4286,0.7932,25,cad2392-dirty,UPL,0.9164,0.9093,0.9128,0.8396,10685896
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,0,0.5663,0.632225,0.53395,0.4209,0.7134,25,cad2392-dirty,EMW,0.5368,0.7752,0.6344,0.4645,726227
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,0,0.5663,0.632225,0.53395,0.4209,0.7134,25,cad2392-dirty,FSW,0.3857,0.4542,0.4172,0.2636,1145086
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,0,0.5663,0.632225,0.53395,0.4209,0.7134,25,cad2392-dirty,SSW,0.2869,0.5276,0.3717,0.2282,623259
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,0,0.5663,0.632225,0.53395,0.4209,0.7134,25,cad2392-dirty,UPL,0.9264,0.7719,0.8421,0.7273,6287252
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,1,0.6434,0.6523,0.636575,0.4964,0.8063,25,cad2392-dirty,EMW,0.548,0.603,0.5742,0.4027,864272
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,1,0.6434,0.6523,0.636575,0.4964,0.8063,25,cad2392-dirty,FSW,0.5293,0.599,0.562,0.3908,2263664
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,1,0.6434,0.6523,0.636575,0.4964,0.8063,25,cad2392-dirty,SSW,0.5468,0.5117,0.5287,0.3593,1093119
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,1,0.6434,0.6523,0.636575,0.4964,0.8063,25,cad2392-dirty,UPL,0.9222,0.8955,0.9086,0.8326,10852225
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,2,0.668,0.686925,0.659425,0.526,0.8228,25,cad2392-dirty,EMW,0.7586,0.6593,0.7055,0.545,947491
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,2,0.668,0.686925,0.659425,0.526,0.8228,25,cad2392-dirty,FSW,0.501,0.6757,0.5754,0.4039,1107235
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,2,0.668,0.686925,0.659425,0.526,0.8228,25,cad2392-dirty,SSW,0.4393,0.5224,0.4773,0.3135,466358
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,2,0.668,0.686925,0.659425,0.526,0.8228,25,cad2392-dirty,UPL,0.9388,0.8903,0.9139,0.8415,6785028
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,3,0.622,0.618275,0.626,0.4759,0.7903,25,cad2392-dirty,EMW,0.6464,0.6277,0.6369,0.4673,1917336
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,3,0.622,0.618275,0.626,0.4759,0.7903,25,cad2392-dirty,FSW,0.5763,0.5485,0.5621,0.3909,1868393
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,3,0.622,0.618275,0.626,0.4759,0.7903,25,cad2392-dirty,SSW,0.4039,0.408,0.4059,0.2546,726249
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,3,0.622,0.618275,0.626,0.4759,0.7903,25,cad2392-dirty,UPL,0.8774,0.8889,0.8831,0.7908,10561302
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,4,0.6405,0.6549750000000001,0.6309250000000001,0.496,0.8042,25,cad2392-dirty,EMW,0.4138,0.445,0.4289,0.273,533326
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,4,0.6405,0.6549750000000001,0.6309250000000001,0.496,0.8042,25,cad2392-dirty,FSW,0.5135,0.6514,0.5743,0.4028,2264067
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,4,0.6405,0.6549750000000001,0.6309250000000001,0.496,0.8042,25,cad2392-dirty,SSW,0.6719,0.652,0.6618,0.4945,1196775
fld_chmret_leafon,fld,chmret,leafon,chmret_leafon,4,0.6405,0.6549750000000001,0.6309250000000001,0.496,0.8042,25,cad2392-dirty,UPL,0.9245,0.8715,0.8972,0.8136,10685896
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,0,0.599,0.648325,0.56925,0.4527,0.7512,29,cad2392-dirty,EMW,0.5375,0.8462,0.6574,0.4897,726227
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,0,0.599,0.648325,0.56925,0.4527,0.7512,29,cad2392-dirty,FSW,0.404,0.4264,0.4149,0.2618,1145086
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,0,0.599,0.648325,0.56925,0.4527,0.7512,29,cad2392-dirty,SSW,0.4267,0.496,0.4587,0.2976,623259
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,0,0.599,0.648325,0.56925,0.4527,0.7512,29,cad2392-dirty,UPL,0.9088,0.8247,0.8647,0.7617,6287252
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,1,0.6434,0.640375,0.65315,0.497,0.8101,29,cad2392-dirty,EMW,0.5705,0.652,0.6085,0.4373,864272
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,1,0.6434,0.640375,0.65315,0.497,0.8101,29,cad2392-dirty,FSW,0.5422,0.5494,0.5458,0.3753,2263664
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,1,0.6434,0.640375,0.65315,0.497,0.8101,29,cad2392-dirty,SSW,0.5963,0.4464,0.5106,0.3428,1093119
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,1,0.6434,0.640375,0.65315,0.497,0.8101,29,cad2392-dirty,UPL,0.9036,0.9137,0.9086,0.8326,10852225
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,2,0.6569,0.67765,0.655475,0.5148,0.814,29,cad2392-dirty,EMW,0.8058,0.6215,0.7017,0.5405,947491
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,2,0.6569,0.67765,0.655475,0.5148,0.814,29,cad2392-dirty,FSW,0.4908,0.6935,0.5748,0.4033,1107235
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,2,0.6569,0.67765,0.655475,0.5148,0.814,29,cad2392-dirty,SSW,0.3906,0.5144,0.444,0.2854,466358
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,2,0.6569,0.67765,0.655475,0.5148,0.814,29,cad2392-dirty,UPL,0.9347,0.8812,0.9071,0.8301,6785028
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,3,0.6155,0.60115,0.63575,0.4728,0.8008,29,cad2392-dirty,EMW,0.6896,0.5951,0.6389,0.4694,1917336
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,3,0.6155,0.60115,0.63575,0.4728,0.8008,29,cad2392-dirty,FSW,0.6072,0.4824,0.5377,0.3677,1868393
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,3,0.6155,0.60115,0.63575,0.4728,0.8008,29,cad2392-dirty,SSW,0.3728,0.4054,0.3884,0.241,726249
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,3,0.6155,0.60115,0.63575,0.4728,0.8008,29,cad2392-dirty,UPL,0.8734,0.9217,0.8969,0.8131,10561302
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,4,0.6105,0.640725,0.589675,0.4656,0.7961,29,cad2392-dirty,EMW,0.4132,0.5961,0.4881,0.3229,533326
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,4,0.6105,0.640725,0.589675,0.4656,0.7961,29,cad2392-dirty,FSW,0.5131,0.4956,0.5042,0.3371,2264067
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,4,0.6105,0.640725,0.589675,0.4656,0.7961,29,cad2392-dirty,SSW,0.5111,0.5768,0.542,0.3717,1196775
fld_chmret_leafoff,fld,chmret,leafoff,chmret_leafoff,4,0.6105,0.640725,0.589675,0.4656,0.7961,29,cad2392-dirty,UPL,0.9213,0.8944,0.9076,0.8309,10685896
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,0,0.559,0.599,0.5388000000000001,0.4124,0.7161,29,cad2392-dirty,EMW,0.5248,0.719,0.6067,0.4355,726227
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,0,0.559,0.599,0.5388000000000001,0.4124,0.7161,29,cad2392-dirty,FSW,0.3881,0.5838,0.4662,0.304,1145086
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,0,0.559,0.599,0.5388000000000001,0.4124,0.7161,29,cad2392-dirty,SSW,0.3525,0.3134,0.3318,0.1989,623259
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,0,0.559,0.599,0.5388000000000001,0.4124,0.7161,29,cad2392-dirty,UPL,0.8898,0.7798,0.8312,0.7112,6287252
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,1,0.5212,0.50305,0.57985,0.3894,0.7734,29,cad2392-dirty,EMW,0.6131,0.2703,0.3752,0.2309,864272
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,1,0.5212,0.50305,0.57985,0.3894,0.7734,29,cad2392-dirty,FSW,0.4656,0.3484,0.3986,0.2489,2263664
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,1,0.5212,0.50305,0.57985,0.3894,0.7734,29,cad2392-dirty,SSW,0.3702,0.4598,0.4102,0.258,1093119
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,1,0.5212,0.50305,0.57985,0.3894,0.7734,29,cad2392-dirty,UPL,0.8705,0.9337,0.901,0.8198,10852225
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,2,0.6023,0.577075,0.636425,0.4667,0.8229,29,cad2392-dirty,EMW,0.7218,0.5477,0.6228,0.4522,947491
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,2,0.6023,0.577075,0.636425,0.4667,0.8229,29,cad2392-dirty,FSW,0.5788,0.484,0.5272,0.3579,1107235
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,2,0.6023,0.577075,0.636425,0.4667,0.8229,29,cad2392-dirty,SSW,0.3529,0.3258,0.3388,0.2039,466358
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,2,0.6023,0.577075,0.636425,0.4667,0.8229,29,cad2392-dirty,UPL,0.8922,0.9508,0.9206,0.8529,6785028
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,3,0.5134,0.503475,0.52765,0.3829,0.7426,29,cad2392-dirty,EMW,0.6106,0.5258,0.565,0.3938,1917336
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,3,0.5134,0.503475,0.52765,0.3829,0.7426,29,cad2392-dirty,FSW,0.3855,0.4162,0.4003,0.2502,1868393
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,3,0.5134,0.503475,0.52765,0.3829,0.7426,29,cad2392-dirty,SSW,0.2616,0.1945,0.2231,0.1256,726249
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,3,0.5134,0.503475,0.52765,0.3829,0.7426,29,cad2392-dirty,UPL,0.8529,0.8774,0.865,0.7621,10561302
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,4,0.5038,0.497025,0.53215,0.3769,0.7637,29,cad2392-dirty,EMW,0.4294,0.205,0.2775,0.1611,533326
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,4,0.5038,0.497025,0.53215,0.3769,0.7637,29,cad2392-dirty,FSW,0.4426,0.5135,0.4754,0.3118,2264067
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,4,0.5038,0.497025,0.53215,0.3769,0.7637,29,cad2392-dirty,SSW,0.3542,0.3823,0.3677,0.2253,1196775
nwi_chmret_leafoff,nwi,chmret,leafoff,chmret_leafoff,4,0.5038,0.497025,0.53215,0.3769,0.7637,29,cad2392-dirty,UPL,0.9024,0.8873,0.8948,0.8096,10685896
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,0,0.6243,0.6932750000000001,0.5873999999999999,0.4695,0.7377,29,cad2392-dirty,EMW,0.584,0.6999,0.6367,0.4671,726227
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,0,0.6243,0.6932750000000001,0.5873999999999999,0.4695,0.7377,29,cad2392-dirty,FSW,0.413,0.5966,0.4881,0.3228,1145086
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,0,0.6243,0.6932750000000001,0.5873999999999999,0.4695,0.7377,29,cad2392-dirty,SSW,0.4242,0.7057,0.5299,0.3605,623259
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,0,0.6243,0.6932750000000001,0.5873999999999999,0.4695,0.7377,29,cad2392-dirty,UPL,0.9284,0.7709,0.8423,0.7276,6287252
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,1,0.5836,0.5793,0.6077499999999999,0.4424,0.7959,29,cad2392-dirty,EMW,0.5144,0.3494,0.4161,0.2627,864272
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,1,0.5836,0.5793,0.6077499999999999,0.4424,0.7959,29,cad2392-dirty,FSW,0.5821,0.4332,0.4967,0.3304,2263664
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,1,0.5836,0.5793,0.6077499999999999,0.4424,0.7959,29,cad2392-dirty,SSW,0.446,0.6086,0.5148,0.3466,1093119
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,1,0.5836,0.5793,0.6077499999999999,0.4424,0.7959,29,cad2392-dirty,UPL,0.8885,0.926,0.9069,0.8297,10852225
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,2,0.6323,0.6388,0.6318,0.4967,0.8242,29,cad2392-dirty,EMW,0.7044,0.697,0.7007,0.5393,947491
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,2,0.6323,0.6388,0.6318,0.4967,0.8242,29,cad2392-dirty,FSW,0.5709,0.4884,0.5264,0.3572,1107235
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,2,0.6323,0.6388,0.6318,0.4967,0.8242,29,cad2392-dirty,SSW,0.3298,0.4471,0.3796,0.2342,466358
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,2,0.6323,0.6388,0.6318,0.4967,0.8242,29,cad2392-dirty,UPL,0.9221,0.9227,0.9224,0.856,6785028
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,3,0.5166,0.51795,0.525775,0.3855,0.7397,29,cad2392-dirty,EMW,0.6325,0.5074,0.5631,0.3919,1917336
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,3,0.5166,0.51795,0.525775,0.3855,0.7397,29,cad2392-dirty,FSW,0.3915,0.3521,0.3708,0.2276,1868393
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,3,0.5166,0.51795,0.525775,0.3855,0.7397,29,cad2392-dirty,SSW,0.2139,0.334,0.2608,0.1499,726249
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,3,0.5166,0.51795,0.525775,0.3855,0.7397,29,cad2392-dirty,UPL,0.8652,0.8783,0.8717,0.7726,10561302
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,4,0.5307,0.537725,0.5316,0.3956,0.7584,29,cad2392-dirty,EMW,0.3953,0.3119,0.3487,0.2112,533326
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,4,0.5307,0.537725,0.5316,0.3956,0.7584,29,cad2392-dirty,FSW,0.4316,0.5684,0.4907,0.3251,2264067
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,4,0.5307,0.537725,0.5316,0.3956,0.7584,29,cad2392-dirty,SSW,0.3787,0.4107,0.3941,0.2454,1196775
nwiextra_chmret_leafoff,nwiextra,chmret,leafoff,chmret_leafoff,4,0.5307,0.537725,0.5316,0.3956,0.7584,29,cad2392-dirty,UPL,0.9208,0.8599,0.8893,0.8006,10685896
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,0,0.658,0.725875,0.6205499999999999,0.5049,0.7634,29,cad2392-dirty,EMW,0.5629,0.8627,0.6813,0.5167,726227
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,0,0.658,0.725875,0.6205499999999999,0.5049,0.7634,29,cad2392-dirty,FSW,0.442,0.6578,0.5287,0.3594,1145086
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,0,0.658,0.725875,0.6205499999999999,0.5049,0.7634,29,cad2392-dirty,SSW,0.5383,0.5951,0.5653,0.394,623259
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,0,0.658,0.725875,0.6205499999999999,0.5049,0.7634,29,cad2392-dirty,UPL,0.939,0.7879,0.8568,0.7495,6287252
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,1,0.6249,0.6547000000000001,0.6032,0.4781,0.792,29,cad2392-dirty,EMW,0.5053,0.6608,0.5727,0.4012,864272
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,1,0.6249,0.6547000000000001,0.6032,0.4781,0.792,29,cad2392-dirty,FSW,0.5262,0.5114,0.5187,0.3502,2263664
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,1,0.6249,0.6547000000000001,0.6032,0.4781,0.792,29,cad2392-dirty,SSW,0.4591,0.5625,0.5056,0.3383,1093119
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,1,0.6249,0.6547000000000001,0.6032,0.4781,0.792,29,cad2392-dirty,UPL,0.9222,0.8841,0.9027,0.8227,10852225
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,2,0.6767,0.7096250000000001,0.6604249999999999,0.5395,0.8283,29,cad2392-dirty,EMW,0.7928,0.7072,0.7475,0.5968,947491
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,2,0.6767,0.7096250000000001,0.6604249999999999,0.5395,0.8283,29,cad2392-dirty,FSW,0.5322,0.7009,0.605,0.4337,1107235
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,2,0.6767,0.7096250000000001,0.6604249999999999,0.5395,0.8283,29,cad2392-dirty,SSW,0.3637,0.5449,0.4362,0.2789,466358
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,2,0.6767,0.7096250000000001,0.6604249999999999,0.5395,0.8283,29,cad2392-dirty,UPL,0.953,0.8855,0.918,0.8484,6785028
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,3,0.5919,0.5815,0.617075,0.4539,0.7934,29,cad2392-dirty,EMW,0.6979,0.5848,0.6364,0.4667,1917336
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,3,0.5919,0.5815,0.617075,0.4539,0.7934,29,cad2392-dirty,FSW,0.611,0.4289,0.504,0.3369,1868393
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,3,0.5919,0.5815,0.617075,0.4539,0.7934,29,cad2392-dirty,SSW,0.2859,0.3887,0.3295,0.1972,726249
nwifield_chmret_leafoff,nwifield,chmret,leafoff,chmret_leafoff,3,0.5919,0.5815,0.617075,0.4539,0.7934,29,cad2392-dirty,UPL,0.8735,0.9236,0.8978,0.8146,10561302
