config,seed,class,channel_index,geomorphon_value,geomorphon_form,mean_abs_shap
fld_chmret_leafon,2,SSW,7,8,footslope,2.8213249606778845e-05
fld_chmret_leafon,2,SSW,8,9,valley,1.8901877410826273e-05
fld_chmret_leafon,2,SSW,9,10,pit,3.5555763133743312e-06
fld_chmret_leafon,2,UPL,0,1,flat,4.443359648576006e-05
fld_chmret_leafon,2,UPL,1,2,peak,3.5472978652251186e-06
fld_chmret_leafon,2,UPL,2,3,ridge,1.2043742572132032e-05
fld_chmret_leafon,2,UPL,3,4,shoulder,8.464938218821771e-06
fld_chmret_leafon,2,UPL,4,5,spur,1.2893231541966088e-05
fld_chmret_leafon,2,UPL,5,6,slope,5.8570050896378234e-05
fld_chmret_leafon,2,UPL,6,7,hollow,1.3732025763601996e-05
fld_chmret_leafon,2,UPL,7,8,footslope,3.234909672755748e-05
fld_chmret_leafon,2,UPL,8,9,valley,1.9923716536141e-05
fld_chmret_leafon,2,UPL,9,10,pit,4.961436388839502e-06
fld_chmret_leafon,2,overall,0,1,flat,3.866214683512226e-05
fld_chmret_leafon,2,overall,1,2,peak,2.6672601052268874e-06
fld_chmret_leafon,2,overall,2,3,ridge,9.933763067238033e-06
fld_chmret_leafon,2,overall,3,4,shoulder,6.290103556239046e-06
fld_chmret_leafon,2,overall,4,5,spur,1.1635034752544016e-05
fld_chmret_leafon,2,overall,5,6,slope,4.515733598964289e-05
fld_chmret_leafon,2,overall,6,7,hollow,1.3113256500218995e-05
fld_chmret_leafon,2,overall,7,8,footslope,2.8293205105001107e-05
fld_chmret_leafon,2,overall,8,9,valley,2.067886816803366e-05
fld_chmret_leafon,2,overall,9,10,pit,5.32466856384417e-06
fld_chmret_leafon,3,EMW,0,1,flat,7.027448191365693e-06
fld_chmret_leafon,3,EMW,1,2,peak,5.307942956278566e-07
fld_chmret_leafon,3,EMW,2,3,ridge,1.6420999600086361e-06
fld_chmret_leafon,3,EMW,3,4,shoulder,1.2478593589548836e-06
fld_chmret_leafon,3,EMW,4,5,spur,2.7140372367284726e-06
fld_chmret_leafon,3,EMW,5,6,slope,7.863381142669823e-06
fld_chmret_leafon,3,EMW,6,7,hollow,2.164867055398645e-06
fld_chmret_leafon,3,EMW,7,8,footslope,4.209553026157664e-06
fld_chmret_leafon,3,EMW,8,9,valley,3.978065706178313e-06
fld_chmret_leafon,3,EMW,9,10,pit,8.444609989055607e-07
fld_chmret_leafon,3,FSW,0,1,flat,1.8500304577173665e-05
fld_chmret_leafon,3,FSW,1,2,peak,2.6275138225173578e-06
fld_chmret_leafon,3,FSW,2,3,ridge,6.577537533303257e-06
fld_chmret_leafon,3,FSW,3,4,shoulder,6.87130295773386e-06
fld_chmret_leafon,3,FSW,4,5,spur,1.1814648132713046e-05
fld_chmret_leafon,3,FSW,5,6,slope,2.770031278487295e-05
fld_chmret_leafon,3,FSW,6,7,hollow,1.1552026080607902e-05
fld_chmret_leafon,3,FSW,7,8,footslope,1.4596453183912672e-05
fld_chmret_leafon,3,FSW,8,9,valley,2.1154843125259504e-05
fld_chmret_leafon,3,FSW,9,10,pit,5.060993771621725e-06
fld_chmret_leafon,3,SSW,0,1,flat,1.6505844541825354e-05
fld_chmret_leafon,3,SSW,1,2,peak,1.4933610827938537e-06
fld_chmret_leafon,3,SSW,2,3,ridge,3.807543635048205e-06
fld_chmret_leafon,3,SSW,3,4,shoulder,3.4394590784359025e-06
fld_chmret_leafon,3,SSW,4,5,spur,4.921083927911241e-06
fld_chmret_leafon,3,SSW,5,6,slope,1.560709461045917e-05
fld_chmret_leafon,3,SSW,6,7,hollow,5.29482258571079e-06
fld_chmret_leafon,3,SSW,7,8,footslope,9.278968718717806e-06
fld_chmret_leafon,3,SSW,8,9,valley,9.09469417820219e-06
fld_chmret_leafon,3,SSW,9,10,pit,1.3666265203937655e-06
fld_chmret_leafon,3,UPL,0,1,flat,2.0341693016234785e-05
fld_chmret_leafon,3,UPL,1,2,peak,2.6277862161805388e-06
fld_chmret_leafon,3,UPL,2,3,ridge,6.234809461602708e-06
fld_chmret_leafon,3,UPL,3,4,shoulder,6.154955826787045e-06
fld_chmret_leafon,3,UPL,4,5,spur,9.843565749179106e-06
fld_chmret_leafon,3,UPL,5,6,slope,2.6616489776642993e-05
fld_chmret_leafon,3,UPL,6,7,hollow,8.464850907330401e-06
fld_chmret_leafon,3,UPL,7,8,footslope,1.311246887780726e-05
fld_chmret_leafon,3,UPL,8,9,valley,1.544985752843786e-05
fld_chmret_leafon,3,UPL,9,10,pit,3.694608267323929e-06
fld_chmret_leafon,3,overall,0,1,flat,1.5593821444781497e-05
fld_chmret_leafon,3,overall,1,2,peak,1.8198638827016111e-06
fld_chmret_leafon,3,overall,2,3,ridge,4.565497874864377e-06
fld_chmret_leafon,3,overall,3,4,shoulder,4.4283942770562135e-06
fld_chmret_leafon,3,overall,4,5,spur,7.3233341026934795e-06
fld_chmret_leafon,3,overall,5,6,slope,1.944681935128756e-05
fld_chmret_leafon,3,overall,6,7,hollow,6.869141998322448e-06
fld_chmret_leafon,3,overall,7,8,footslope,1.0299360837962013e-05
fld_chmret_leafon,3,overall,8,9,valley,1.2419364793458953e-05
fld_chmret_leafon,3,overall,9,10,pit,2.7416724606155185e-06
fld_chmret_leafon,4,EMW,0,1,flat,4.7341687604784966e-05
fld_chmret_leafon,4,EMW,1,2,peak,2.085701908072224e-06
fld_chmret_leafon,4,EMW,2,3,ridge,8.783818884694483e-06
fld_chmret_leafon,4,EMW,3,4,shoulder,6.136002866696799e-06
fld_chmret_leafon,4,EMW,4,5,spur,1.2449895621102769e-05
fld_chmret_leafon,4,EMW,5,6,slope,3.2409436244051903e-05
fld_chmret_leafon,4,EMW,6,7,hollow,1.5400168194901198e-05
fld_chmret_leafon,4,EMW,7,8,footslope,2.4025786842685193e-05
fld_chmret_leafon,4,EMW,8,9,valley,2.877343285945244e-05
fld_chmret_leafon,4,EMW,9,10,pit,4.089902631676523e-06
fld_chmret_leafon,4,FSW,0,1,flat,5.248351953923702e-05
fld_chmret_leafon,4,FSW,1,2,peak,3.665963504317915e-06
fld_chmret_leafon,4,FSW,2,3,ridge,1.539687582408078e-05
fld_chmret_leafon,4,FSW,3,4,shoulder,9.098792361328378e-06
fld_chmret_leafon,4,FSW,4,5,spur,2.090507587126922e-05
fld_chmret_leafon,4,FSW,5,6,slope,4.453778456081636e-05
fld_chmret_leafon,4,FSW,6,7,hollow,2.2446205548476428e-05
fld_chmret_leafon,4,FSW,7,8,footslope,3.317622031318024e-05
fld_chmret_leafon,4,FSW,8,9,valley,4.581060420605354e-05
fld_chmret_leafon,4,FSW,9,10,pit,5.807539309898857e-06
fld_chmret_leafon,4,SSW,0,1,flat,7.103059760993347e-05
fld_chmret_leafon,4,SSW,1,2,peak,4.084412466909271e-06
fld_chmret_leafon,4,SSW,2,3,ridge,1.3834088349540252e-05
fld_chmret_leafon,4,SSW,3,4,shoulder,1.2897266060463153e-05
fld_chmret_leafon,4,SSW,4,5,spur,2.0148201656411402e-05
fld_chmret_leafon,4,SSW,5,6,slope,6.028155985404737e-05
fld_chmret_leafon,4,SSW,6,7,hollow,2.605270674393978e-05
fld_chmret_leafon,4,SSW,7,8,footslope,3.64091174560599e-05
fld_chmret_leafon,4,SSW,8,9,valley,4.5177068386692554e-05
fld_chmret_leafon,4,SSW,9,10,pit,5.110544407216366e-06
fld_chmret_leafon,4,UPL,0,1,flat,4.832193371839821e-05
fld_chmret_leafon,4,UPL,1,2,peak,3.641170678747585e-06
fld_chmret_leafon,4,UPL,2,3,ridge,1.3309317182574887e-05
fld_chmret_leafon,4,UPL,3,4,shoulder,9.370588486490306e-06
fld_chmret_leafon,4,UPL,4,5,spur,1.887488178908825e-05
fld_chmret_leafon,4,UPL,5,6,slope,4.3775005906354636e-05
fld_chmret_leafon,4,UPL,6,7,hollow,1.9036300727748312e-05
fld_chmret_leafon,4,UPL,7,8,footslope,2.5551882572472095e-05
fld_chmret_leafon,4,UPL,8,9,valley,3.3657408494036645e-05
fld_chmret_leafon,4,UPL,9,10,pit,4.300239197618794e-06
fld_chmret_leafon,4,overall,0,1,flat,5.479443643707782e-05
fld_chmret_leafon,4,overall,1,2,peak,3.3693122531985864e-06
fld_chmret_leafon,4,overall,2,3,ridge,1.2831024832848925e-05
fld_chmret_leafon,4,overall,3,4,shoulder,9.375662557431497e-06
fld_chmret_leafon,4,overall,4,5,spur,1.8094513507094234e-05
fld_chmret_leafon,4,overall,5,6,slope,4.525094846030697e-05
fld_chmret_leafon,4,overall,6,7,hollow,2.073384530376643e-05
fld_chmret_leafon,4,overall,7,8,footslope,2.9790751796099357e-05
fld_chmret_leafon,4,overall,8,9,valley,3.8354628486558795e-05
fld_chmret_leafon,4,overall,9,10,pit,4.827056272915797e-06
fld_nolidar_leafoff,0,EMW,0,1,flat,4.661743878386915e-05
fld_nolidar_leafoff,0,EMW,1,2,peak,2.0300674350437475e-06
fld_nolidar_leafoff,0,EMW,2,3,ridge,1.1755986633943394e-05
fld_nolidar_leafoff,0,EMW,3,4,shoulder,1.1931801054743119e-05
fld_nolidar_leafoff,0,EMW,4,5,spur,1.247270392923383e-05
fld_nolidar_leafoff,0,EMW,5,6,slope,3.9764967368682846e-05
fld_nolidar_leafoff,0,EMW,6,7,hollow,1.3596270946436562e-05
fld_nolidar_leafoff,0,EMW,7,8,footslope,2.8874488634755835e-05
fld_nolidar_leafoff,0,EMW,8,9,valley,2.485792174411472e-05
fld_nolidar_leafoff,0,EMW,9,10,pit,6.238725291041192e-06
fld_nolidar_leafoff,0,FSW,0,1,flat,6.311331526376307e-05
fld_nolidar_leafoff,0,FSW,1,2,peak,3.0913670343579724e-06
fld_nolidar_leafoff,0,FSW,2,3,ridge,2.1022508008172736e-05
fld_nolidar_leafoff,0,FSW,3,4,shoulder,1.5063627870404162e-05
fld_nolidar_leafoff,0,FSW,4,5,spur,2.0243840481271036e-05
fld_nolidar_leafoff,0,FSW,5,6,slope,5.130210047354922e-05
fld_nolidar_leafoff,0,FSW,6,7,hollow,2.0558076357701793e-05
fld_nolidar_leafoff,0,FSW,7,8,footslope,3.3212389098480344e-05
fld_nolidar_leafoff,0,FSW,8,9,valley,3.324695717310533e-05
fld_nolidar_leafoff,0,FSW,9,10,pit,8.214378794946242e-06
fld_nolidar_leafoff,0,SSW,0,1,flat,4.23025521740783e-05
fld_nolidar_leafoff,0,SSW,1,2,peak,2.386698497502948e-06
fld_nolidar_leafoff,0,SSW,2,3,ridge,1.2519469237304293e-05
fld_nolidar_leafoff,0,SSW,3,4,shoulder,1.584426900080871e-05
fld_nolidar_leafoff,0,SSW,4,5,spur,1.1134125088574365e-05
fld_nolidar_leafoff,0,SSW,5,6,slope,3.559118340490386e-05
fld_nolidar_leafoff,0,SSW,6,7,hollow,1.05994022305822e-05
fld_nolidar_leafoff,0,SSW,7,8,footslope,2.543201480875723e-05
fld_nolidar_leafoff,0,SSW,8,9,valley,2.0979668988729827e-05
fld_nolidar_leafoff,0,SSW,9,10,pit,5.074156433693133e-06
fld_nolidar_leafoff,0,UPL,0,1,flat,4.461934440769255e-05
fld_nolidar_leafoff,0,UPL,1,2,peak,2.9761683890683344e-06
fld_nolidar_leafoff,0,UPL,2,3,ridge,1.662919567024801e-05
fld_nolidar_leafoff,0,UPL,3,4,shoulder,1.8589769751997665e-05
fld_nolidar_leafoff,0,UPL,4,5,spur,1.3776696505374275e-05
fld_nolidar_leafoff,0,UPL,5,6,slope,4.453180736163631e-05
fld_nolidar_leafoff,0,UPL,6,7,hollow,1.180557046609465e-05
fld_nolidar_leafoff,0,UPL,7,8,footslope,2.6505946152610704e-05
fld_nolidar_leafoff,0,UPL,8,9,valley,2.379658144491259e-05
fld_nolidar_leafoff,0,UPL,9,10,pit,6.5629888013063464e-06
fld_nolidar_leafoff,0,overall,0,1,flat,4.9163161747856066e-05
fld_nolidar_leafoff,0,overall,1,2,peak,2.621075509523507e-06
fld_nolidar_leafoff,0,overall,2,3,ridge,1.5481789887417108e-05
fld_nolidar_leafoff,0,overall,3,4,shoulder,1.5357367374235764e-05
fld_nolidar_leafoff,0,overall,4,5,spur,1.4406841728487052e-05
fld_nolidar_leafoff,0,overall,5,6,slope,4.279751010471955e-05
fld_nolidar_leafoff,0,overall,6,7,hollow,1.4139830454951152e-05
fld_nolidar_leafoff,0,overall,7,8,footslope,2.8506212402135134e-05
fld_nolidar_leafoff,0,overall,8,9,valley,2.5720282792462967e-05
fld_nolidar_leafoff,0,overall,9,10,pit,6.522562216559891e-06
fld_nolidar_leafoff,1,EMW,0,1,flat,7.592047040816396e-05
fld_nolidar_leafoff,1,EMW,1,2,peak,2.6864820483751828e-06
fld_nolidar_leafoff,1,EMW,2,3,ridge,1.4352983271237463e-05
fld_nolidar_leafoff,1,EMW,3,4,shoulder,1.4755052688997239e-05
fld_nolidar_leafoff,1,EMW,4,5,spur,1.4429429029405583e-05
fld_nolidar_leafoff,1,EMW,5,6,slope,4.7329416702268645e-05
fld_nolidar_leafoff,1,EMW,6,7,hollow,2.0818286429857835e-05
fld_nolidar_leafoff,1,EMW,7,8,footslope,3.612754517234862e-05
fld_nolidar_leafoff,1,EMW,8,9,valley,4.36147820437327e-05
fld_nolidar_leafoff,1,EMW,9,10,pit,7.079600436554756e-06
fld_nolidar_leafoff,1,FSW,0,1,flat,7.956592889968306e-05
fld_nolidar_leafoff,1,FSW,1,2,peak,3.0671058084408287e-06
fld_nolidar_leafoff,1,FSW,2,3,ridge,1.6710539057385176e-05
fld_nolidar_leafoff,1,FSW,3,4,shoulder,1.4996022400737274e-05
fld_nolidar_leafoff,1,FSW,4,5,spur,1.8603450371301733e-05
fld_nolidar_leafoff,1,FSW,5,6,slope,5.5509844969492406e-05
fld_nolidar_leafoff,1,FSW,6,7,hollow,2.4252105504274368e-05
fld_nolidar_leafoff,1,FSW,7,8,footslope,3.836989344563335e-05
fld_nolidar_leafoff,1,FSW,8,9,valley,5.076375600765459e-05
fld_nolidar_leafoff,1,FSW,9,10,pit,9.154784493148327e-06
fld_nolidar_leafoff,1,SSW,0,1,flat,7.953305612318218e-05
fld_nolidar_leafoff,1,SSW,1,2,peak,3.5307796224515187e-06
fld_nolidar_leafoff,1,SSW,2,3,ridge,1.7264443158637732e-05
fld_nolidar_leafoff,1,SSW,3,4,shoulder,1.9319279090268537e-05
fld_nolidar_leafoff,1,SSW,4,5,spur,2.110582499881275e-05
fld_nolidar_leafoff,1,SSW,5,6,slope,6.35823089396581e-05
fld_nolidar_leafoff,1,SSW,6,7,hollow,2.471026346029248e-05
fld_nolidar_leafoff,1,SSW,7,8,footslope,4.061705476487987e-05
fld_nolidar_leafoff,1,SSW,8,9,valley,4.426889790920541e-05
fld_nolidar_leafoff,1,SSW,9,10,pit,7.107012152118841e-06
fld_nolidar_leafoff,1,UPL,0,1,flat,6.237563502509147e-05
fld_nolidar_leafoff,1,UPL,1,2,peak,3.487547019176418e-06
fld_nolidar_leafoff,1,UPL,2,3,ridge,1.6777632481534965e-05
fld_nolidar_leafoff,1,UPL,3,4,shoulder,1.863811667135451e-05
fld_nolidar_leafoff,1,UPL,4,5,spur,2.0018745999550447e-05
fld_nolidar_leafoff,1,UPL,5,6,slope,5.717407839256339e-05
fld_nolidar_leafoff,1,UPL,6,7,hollow,2.0968345779692754e-05
fld_nolidar_leafoff,1,UPL,7,8,footslope,3.122054476989433e-05
fld_nolidar_leafoff,1,UPL,8,9,valley,3.157494211336598e-05
fld_nolidar_leafoff,1,UPL,9,10,pit,6.441433470172342e-06
fld_nolidar_leafoff,1,overall,0,1,flat,7.434877625200897e-05
fld_nolidar_leafoff,1,overall,1,2,peak,3.1929785109241493e-06
fld_nolidar_leafoff,1,overall,2,3,ridge,1.6276399037451483e-05
fld_nolidar_leafoff,1,overall,3,4,shoulder,1.6927117030718364e-05
fld_nolidar_leafoff,1,overall,4,5,spur,1.8539361917646602e-05
fld_nolidar_leafoff,1,overall,5,6,slope,5.5898912250995636e-05
fld_nolidar_leafoff,1,overall,6,7,hollow,2.268725074827671e-05
fld_nolidar_leafoff,1,overall,7,8,footslope,3.658376226667315e-05
fld_nolidar_leafoff,1,overall,8,9,valley,4.255559906596318e-05
fld_nolidar_leafoff,1,overall,9,10,pit,7.445707524311729e-06
fld_nolidar_leafoff,2,EMW,0,1,flat,5.6820288591552526e-05
fld_nolidar_leafoff,2,EMW,1,2,peak,2.2462158995040227e-06
fld_nolidar_leafoff,2,EMW,2,3,ridge,9.902729289024137e-06
fld_nolidar_leafoff,2,EMW,3,4,shoulder,5.39145958100562e-06
fld_nolidar_leafoff,2,EMW,4,5,spur,1.5642923244740814e-05
fld_nolidar_leafoff,2,EMW,5,6,slope,4.357147918199189e-05
fld_nolidar_leafoff,2,EMW,6,7,hollow,1.758286452968605e-05
fld_nolidar_leafoff,2,EMW,7,8,footslope,3.874082176480442e-05
fld_nolidar_leafoff,2,EMW,8,9,valley,3.079013913520612e-05
fld_nolidar_leafoff,2,EMW,9,10,pit,5.976236025162507e-06
fld_nolidar_leafoff,2,FSW,0,1,flat,6.608401599805802e-05
fld_nolidar_leafoff,2,FSW,1,2,peak,3.3942055779334623e-06
fld_nolidar_leafoff,2,FSW,2,3,ridge,1.5577850717818365e-05
fld_nolidar_leafoff,2,FSW,3,4,shoulder,8.726602573005948e-06
fld_nolidar_leafoff,2,FSW,4,5,spur,2.59107218880672e-05
fld_nolidar_leafoff,2,FSW,5,6,slope,7.048748375382274e-05
fld_nolidar_leafoff,2,FSW,6,7,hollow,2.9790293410769664e-05
fld_nolidar_leafoff,2,FSW,7,8,footslope,5.424746632343158e-05
fld_nolidar_leafoff,2,FSW,8,9,valley,5.1821691158693284e-05
fld_nolidar_leafoff,2,FSW,9,10,pit,1.0159305929846596e-05
fld_nolidar_leafoff,2,SSW,0,1,flat,5.632227839669213e-05
fld_nolidar_leafoff,2,SSW,1,2,peak,3.834488779830281e-06
fld_nolidar_leafoff,2,SSW,2,3,ridge,1.5717374481027946e-05
fld_nolidar_leafoff,2,SSW,3,4,shoulder,9.65559775067959e-06
fld_nolidar_leafoff,2,SSW,4,5,spur,2.396058516751509e-05
fld_nolidar_leafoff,2,SSW,5,6,slope,8.275591972051188e-05
fld_nolidar_leafoff,2,SSW,6,7,hollow,2.3256374333868735e-05
fld_nolidar_leafoff,2,SSW,7,8,footslope,4.208723112242296e-05
fld_nolidar_leafoff,2,SSW,8,9,valley,3.5854678571922705e-05
fld_nolidar_leafoff,2,SSW,9,10,pit,6.276404747040942e-06
fld_nolidar_leafoff,2,UPL,0,1,flat,5.55145088583231e-05
fld_nolidar_leafoff,2,UPL,1,2,peak,4.106041160412133e-06
fld_nolidar_leafoff,2,UPL,2,3,ridge,1.6982552551780827e-05
fld_nolidar_leafoff,2,UPL,3,4,shoulder,1.0818990631378256e-05
fld_nolidar_leafoff,2,UPL,4,5,spur,2.468682396283839e-05
fld_nolidar_leafoff,2,UPL,5,6,slope,9.302519174525514e-05
fld_nolidar_leafoff,2,UPL,6,7,hollow,2.3163405785453506e-05
fld_nolidar_leafoff,2,UPL,7,8,footslope,4.1560037061572075e-05
fld_nolidar_leafoff,2,UPL,8,9,valley,3.356832530698739e-05
fld_nolidar_leafoff,2,UPL,9,10,pit,5.533055627893191e-06
fld_nolidar_leafoff,2,overall,0,1,flat,5.868527659913525e-05
fld_nolidar_leafoff,2,overall,1,2,peak,3.3952378544199746e-06
fld_nolidar_leafoff,2,overall,2,3,ridge,1.4545126759912819e-05
fld_nolidar_leafoff,2,overall,3,4,shoulder,8.648163202451542e-06
fld_nolidar_leafoff,2,overall,4,5,spur,2.2550262656295672e-05
fld_nolidar_leafoff,2,overall,5,6,slope,7.246001769090071e-05
fld_nolidar_leafoff,2,overall,6,7,hollow,2.3448234060197137e-05
fld_nolidar_leafoff,2,overall,7,8,footslope,4.415888906805776e-05
fld_nolidar_leafoff,2,overall,8,9,valley,3.800871127168648e-05
fld_nolidar_leafoff,2,overall,9,10,pit,6.9862508098594844e-06
fld_nolidar_leafoff,3,EMW,0,1,flat,3.812530849245377e-05
fld_nolidar_leafoff,3,EMW,1,2,peak,1.6630085610813694e-06
fld_nolidar_leafoff,3,EMW,2,3,ridge,7.567618922621477e-06
fld_nolidar_leafoff,3,EMW,3,4,shoulder,6.812509582232451e-06
fld_nolidar_leafoff,3,EMW,4,5,spur,1.0609293894958682e-05
fld_nolidar_leafoff,3,EMW,5,6,slope,3.190338611602783e-05
fld_nolidar_leafoff,3,EMW,6,7,hollow,1.319859984505456e-05
fld_nolidar_leafoff,3,EMW,7,8,footslope,2.5606521376175806e-05
fld_nolidar_leafoff,3,EMW,8,9,valley,3.3085896575357765e-05
fld_nolidar_leafoff,3,EMW,9,10,pit,6.753004527126905e-06
fld_nolidar_leafoff,3,FSW,0,1,flat,5.536781463888474e-05
fld_nolidar_leafoff,3,FSW,1,2,peak,2.882076614696416e-06
fld_nolidar_leafoff,3,FSW,2,3,ridge,8.681205144966953e-06
fld_nolidar_leafoff,3,FSW,3,4,shoulder,7.846721928217448e-06
fld_nolidar_leafoff,3,FSW,4,5,spur,1.540667835797649e-05
fld_nolidar_leafoff,3,FSW,5,6,slope,4.236984023009427e-05
fld_nolidar_leafoff,3,FSW,6,7,hollow,1.951017475221306e-05
fld_nolidar_leafoff,3,FSW,7,8,footslope,3.878382995026186e-05
fld_nolidar_leafoff,3,FSW,8,9,valley,4.781144525622949e-05
fld_nolidar_leafoff,3,FSW,9,10,pit,1.0150875823455863e-05
fld_nolidar_leafoff,3,SSW,0,1,flat,4.396719305077568e-05
fld_nolidar_leafoff,3,SSW,1,2,peak,2.0416518964339048e-06
fld_nolidar_leafoff,3,SSW,2,3,ridge,9.74917747953441e-06
fld_nolidar_leafoff,3,SSW,3,4,shoulder,8.581172551203053e-06
fld_nolidar_leafoff,3,SSW,4,5,spur,1.4968538380344398e-05
fld_nolidar_leafoff,3,SSW,5,6,slope,3.935370477847755e-05
fld_nolidar_leafoff,3,SSW,6,7,hollow,1.7218622815562412e-05
fld_nolidar_leafoff,3,SSW,7,8,footslope,2.7258653062744997e-05
fld_nolidar_leafoff,3,SSW,8,9,valley,2.9067532523185946e-05
fld_nolidar_leafoff,3,SSW,9,10,pit,4.643119609681889e-06
fld_nolidar_leafoff,3,UPL,0,1,flat,4.440620250534266e-05
fld_nolidar_leafoff,3,UPL,1,2,peak,3.0750402402190957e-06
fld_nolidar_leafoff,3,UPL,2,3,ridge,1.1616849405982066e-05
fld_nolidar_leafoff,3,UPL,3,4,shoulder,1.0552954336162657e-05
fld_nolidar_leafoff,3,UPL,4,5,spur,1.749800685502123e-05
fld_nolidar_leafoff,3,UPL,5,6,slope,4.2853131162701175e-05
fld_nolidar_leafoff,3,UPL,6,7,hollow,1.6982778106466867e-05
fld_nolidar_leafoff,3,UPL,7,8,footslope,3.005114194820635e-05
fld_nolidar_leafoff,3,UPL,8,9,valley,3.937652945751324e-05
fld_nolidar_leafoff,3,UPL,9,10,pit,6.33345825917786e-06
fld_nolidar_leafoff,3,overall,0,1,flat,4.546662967186421e-05
fld_nolidar_leafoff,3,overall,1,2,peak,2.4154442144208588e-06
fld_nolidar_leafoff,3,overall,2,3,ridge,9.403713193023577e-06
fld_nolidar_leafoff,3,overall,3,4,shoulder,8.448339940514416e-06
fld_nolidar_leafoff,3,overall,4,5,spur,1.46206293720752e-05
fld_nolidar_leafoff,3,overall,5,6,slope,3.9120015571825206e-05
fld_nolidar_leafoff,3,overall,6,7,hollow,1.6727544789318927e-05
fld_nolidar_leafoff,3,overall,7,8,footslope,3.04250352201052e-05
fld_nolidar_leafoff,3,overall,8,9,valley,3.733535049832426e-05
fld_nolidar_leafoff,3,overall,9,10,pit,6.970114554860629e-06
fld_nolidar_leafoff,4,EMW,0,1,flat,8.139955752994865e-05
fld_nolidar_leafoff,4,EMW,1,2,peak,3.3154051379824523e-06
fld_nolidar_leafoff,4,EMW,2,3,ridge,1.3799824046145659e-05
fld_nolidar_leafoff,4,EMW,3,4,shoulder,8.523907126800623e-06
fld_nolidar_leafoff,4,EMW,4,5,spur,1.8493225070415065e-05
fld_nolidar_leafoff,4,EMW,5,6,slope,5.76009442738723e-05
fld_nolidar_leafoff,4,EMW,6,7,hollow,2.6547797460807487e-05
fld_nolidar_leafoff,4,EMW,7,8,footslope,5.069807593827136e-05
fld_nolidar_leafoff,4,EMW,8,9,valley,5.553383380174637e-05
fld_nolidar_leafoff,4,EMW,9,10,pit,7.339310741372174e-06
fld_nolidar_leafoff,4,FSW,0,1,flat,6.816608220105991e-05
fld_nolidar_leafoff,4,FSW,1,2,peak,3.2380710308643756e-06
fld_nolidar_leafoff,4,FSW,2,3,ridge,1.3111777661833912e-05
fld_nolidar_leafoff,4,FSW,3,4,shoulder,8.123051884467714e-06
fld_nolidar_leafoff,4,FSW,4,5,spur,1.636013803363312e-05
fld_nolidar_leafoff,4,FSW,5,6,slope,5.2590556151699275e-05
fld_nolidar_leafoff,4,FSW,6,7,hollow,2.623009459057357e-05
fld_nolidar_leafoff,4,FSW,7,8,footslope,4.610152973327786e-05
fld_nolidar_leafoff,4,FSW,8,9,valley,4.921070649288595e-05
fld_nolidar_leafoff,4,FSW,9,10,pit,6.0903489611519035e-06
fld_nolidar_leafoff,4,SSW,0,1,flat,6.930252857273445e-05
fld_nolidar_leafoff,4,SSW,1,2,peak,5.085821157990722e-06
fld_nolidar_leafoff,4,SSW,2,3,ridge,1.745727058732882e-05
fld_nolidar_leafoff,4,SSW,3,4,shoulder,1.0612373444018885e-05
fld_nolidar_leafoff,4,SSW,4,5,spur,2.5280120098614134e-05
fld_nolidar_leafoff,4,SSW,5,6,slope,6.470285734394565e-05
fld_nolidar_leafoff,4,SSW,6,7,hollow,2.671981928870082e-05
fld_nolidar_leafoff,4,SSW,7,8,footslope,4.3977477616863325e-05
fld_nolidar_leafoff,4,SSW,8,9,valley,5.405620322562754e-05
fld_nolidar_leafoff,4,SSW,9,10,pit,7.910332897154149e-06
fld_nolidar_leafoff,4,UPL,0,1,flat,6.0921582189621404e-05
fld_nolidar_leafoff,4,UPL,1,2,peak,5.1274582801852375e-06
fld_nolidar_leafoff,4,UPL,2,3,ridge,1.739030994940549e-05
fld_nolidar_leafoff,4,UPL,3,4,shoulder,1.1286288099654485e-05
fld_nolidar_leafoff,4,UPL,4,5,spur,2.2858159354655072e-05
fld_nolidar_leafoff,4,UPL,5,6,slope,5.721197885577567e-05
fld_nolidar_leafoff,4,UPL,6,7,hollow,2.2485775843961164e-05
fld_nolidar_leafoff,4,UPL,7,8,footslope,3.595440648496151e-05
fld_nolidar_leafoff,4,UPL,8,9,valley,4.826127769774757e-05
fld_nolidar_leafoff,4,UPL,9,10,pit,7.045315669529373e-06
fld_nolidar_leafoff,4,overall,0,1,flat,6.994744035182521e-05
fld_nolidar_leafoff,4,overall,1,2,peak,4.19168873122544e-06
fld_nolidar_leafoff,4,overall,2,3,ridge,1.5439796698046848e-05
fld_nolidar_leafoff,4,overall,3,4,shoulder,9.636404683988076e-06
fld_nolidar_leafoff,4,overall,4,5,spur,2.0747909729834646e-05
fld_nolidar_leafoff,4,overall,5,6,slope,5.802658051834442e-05
fld_nolidar_leafoff,4,overall,6,7,hollow,2.549587225075811e-05
fld_nolidar_leafoff,4,overall,7,8,footslope,4.418287062435411e-05
fld_nolidar_leafoff,4,overall,8,9,valley,5.176550621399656e-05
fld_nolidar_leafoff,4,overall,9,10,pit,7.096326953615062e-06
fld_nolidar_leafon,0,EMW,0,1,flat,9.29882371565327e-05
fld_nolidar_leafon,0,EMW,1,2,peak,2.571687218733132e-06
fld_nolidar_leafon,0,EMW,2,3,ridge,1.630201586522162e-05
