config,level_sort,macro_f1_mean,macro_f1_std,mean_iou_mean,mean_iou_std,train_patches,iou_EMW_mean,iou_EMW_std,iou_FSW_mean,iou_FSW_std,iou_SSW_mean,iou_SSW_std,iou_UPL_mean,iou_UPL_std
fld_chmret_leafoff,100.0,0.5624399999999999,0.03037561522010704,0.41696,0.02837662770661797,100.0,0.27994,0.08323126215551459,0.45006,0.03403392425213409,0.22896,0.04668471912735473,0.70888,0.09369123224720659
fld_chmret_leafoff,200.0,0.60158,0.027302325908244527,0.45224000000000003,0.02960511780081276,200.0,0.32584,0.08916110699178201,0.46714,0.04045365249269836,0.28182,0.027920637528537906,0.73422,0.07798856967530561
fld_chmret_leafoff,300.0,0.6458,0.04048518247457953,0.49552000000000007,0.04365394598429793,300.0,0.41034,0.10971630690102539,0.47691999999999996,0.04757811471674767,0.33636,0.04444072456655043,0.7584,0.06069283318481681
fld_chmret_leafoff,400.0,0.63122,0.05424773728000091,0.48231999999999997,0.05582913218025156,400.0,0.40484,0.10199320075377574,0.47212000000000004,0.0499270668074943,0.29822,0.06465730430508218,0.7541599999999999,0.07342215605660189
fld_chmret_leafoff,500.0,0.65282,0.03702846202585251,0.50306,0.03741875198346412,472.0,0.40586,0.09329915862428773,0.49526000000000003,0.045272817451534816,0.34722,0.06420597324237054,0.7639199999999999,0.061658957175742164
fld_chmret_leafoff,inf,0.64974,0.0341148501389058,0.50076,0.0353045039619593,474.0,0.41074,0.09852701659950941,0.49207999999999996,0.04239076550382168,0.3328,0.06604922406811452,0.76746,0.06162737216529685
